y, x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
-13.163713, 7.168652, -5.136870, -54.092734, 3.925637, 5.085272, 13.006993, -18.781693, 3.159870, -0.708722, -14.878151, -15.286900, -1.492791, -2.981005, -4.388396, 6.606846, -7.423545, 55.480639, 1.887610, 3.304296, -5.681756, -12.914958, 3.626780, -0.739274, -9.337744, 3.953502, -2.412346, 6.398644, -7.957732, -3.444130, -6.435464, 4.479187, 5.798115, 9.710782, 21.734364, -17.386072, -5.623453, 5.545047, 2.892685, -3.255007, -7.031161, 25.631542, 5.590684, 19.466517, -1.111217, 10.729091, -2.620262, -2.505002, 10.888737, -14.346442, -8.852778, -1.369382, 8.514793, -10.224494, -5.441800, 14.526761, 3.061929, -4.214866, 2.488891, 7.577090, -8.409169, -19.344111, 16.042514, -5.842772, -0.930085, -3.335546, -2.857676, -12.189386, 8.594781, -9.826196, -12.124822, -2.055281, -5.121999, 7.153704, -9.833390, 14.494570, 12.005550, -9.915462, -4.241304, 8.472424, -15.408184, -0.603348, -4.439732, 0.048305, 16.825432, 6.218550, -0.776403, -1.000830, 3.825611, -4.682080, -14.254113, 2.838548, 7.416952, -10.569736, 1.044634, -1.469146, NaN, H, J, NaN, I
-0.559676, 3.181688, -10.772206, -49.323847, 5.450736, 3.137185, 12.292478, -16.250206, -0.817220, -6.047559, -20.361232, -15.068625, -5.989838, -2.140223, 2.414014, 4.561429, -7.633011, 58.401491, -2.091059, 5.810638, -0.775695, -6.285544, 6.714453, -1.419511, -3.716341, 4.558226, -3.165467, 5.213832, -6.256745, 0.651240, -8.128115, 9.357280, 11.370701, 8.455555, 17.925523, -11.124351, -3.076684, 2.548957, 2.276429, -1.448763, -4.084359, 22.768971, 2.928391, 16.822621, -4.134751, 13.595729, -2.843162, -2.919733, 9.327859, -12.383295, -8.929985, -9.268614, 14.333195, -16.567971, -2.810514, 16.200430, 1.461096, -3.129236, 2.875115, 10.701380, -3.781275, -12.261267, 18.437256, -4.928862, 2.339227, -1.678964, -0.575148, -18.218261, 4.949884, -13.687315, -8.040185, -8.471140, 0.806711, 0.955123, -4.137535, 14.447442, 7.438398, -11.530622, -5.166441, 7.820306, -15.582445, -1.549102, -0.941456, -0.427858, 14.117257, 0.702201, -3.055984, 0.679676, 4.829685, -6.539642, -11.270041, 2.250897, 11.410666, -12.754564, 5.881393, 0.967164, I, H, K, I, K
-141.049740, 8.009534, -6.476733, -52.048275, 5.181436, 3.077008, 13.747566, -16.300379, 4.858579, -3.125885, -17.418305, -14.298554, 3.127550, -3.638261, 0.339750, 11.042837, -4.268840, 57.402905, 3.899306, 3.782734, -3.350209, -12.093508, 5.507785, -0.465048, -4.572301, 0.657525, -3.253163, 8.189904, -6.112147, -4.860083, -5.999633, 6.132699, 10.622698, 12.358481, 22.214543, -18.575845, -6.463588, 11.362691, -2.043514, -0.321163, -1.585583, 25.995788, 9.177108, 17.094636, -5.033571, 14.766802, -2.530589, -1.207403, 15.857711, -11.102213, -5.650444, -5.313907, 16.203862, -11.823805, -2.692859, 16.466950, 2.133571, -0.304245, 6.663945, 7.974293, -9.770626, -17.858628, 19.601746, -2.676349, -1.777026, 3.465197, -0.835547, -10.137612, 9.958214, -11.326202, -10.806735, -2.474162, -4.054609, 7.762085, -10.180309, 19.080548, 18.021670, -8.584450, -4.294685, 12.492483, -14.093944, -0.989119, -4.096235, 2.582742, 17.840943, 12.168396, -2.701416, 0.158478, 3.786381, -4.383760, -14.426530, 3.462564, 12.687622, -18.798300, 1.251783, 5.525919, H, H, I, J, I
-77.606323, 5.393455, -10.614447, -46.470009, 0.443668, 3.572410, 13.152240, -16.103966, 8.745029, -5.876352, -19.114410, -12.476507, -1.560403, 1.015877, 5.732222, 15.840212, -2.956193, 56.059946, 5.255171, 5.696822, 4.064731, -5.020871, 7.885228, -4.167030, 0.197596, 12.384075, -2.329844, 11.346717, -6.888926, -0.063034, -10.930138, 6.220184, 11.662754, 11.900672, 18.692924, -15.524948, -5.056555, 5.537200, 1.076843, -0.041762, 0.356095, 24.166884, 11.127024, 17.279616, -1.623543, 16.952469, 0.783183, -0.090770, 13.885285, -8.958215, -9.447975, -1.606279, 10.341688, -12.797299, 1.930217, 23.511699, 4.761839, -2.269337, 1.408005, 11.305275, -6.694463, -17.790862, 16.825494, 3.376407, 0.829594, -1.269929, 0.391563, -15.526552, 5.045721, -15.613353, -17.214815, 3.479842, -2.872147, 3.370019, -2.126196, 16.684981, 12.663782, -7.434187, -3.024534, 9.512070, -16.113341, -2.315005, -1.426606, -0.156803, 20.959682, 2.571205, 5.745941, 2.616030, 7.268879, -5.522888, -19.344091, 1.352665, 20.272529, -12.523710, 4.895652, 1.213784, I, H, K, G, H
66.318718, 4.614843, -13.089671, -50.481783, 2.449823, 4.908632, 12.318695, -10.040743, 3.239514, -3.812054, -17.202318, -8.924481, -2.898684, -3.005979, -5.219175, 6.618507, -6.650694, 56.208194, 1.683388, 3.955298, -2.359558, -8.632627, 5.320672, -4.635340, -2.098265, 6.503029, -2.541935, 8.925421, -7.546326, -6.760685, -6.631710, 3.381668, 3.992790, 3.600912, 24.557999, -15.023808, -4.391995, 5.555579, 1.111921, -3.895152, -6.183477, 28.399389, 3.680009, 13.060359, -5.761881, 12.033807, -5.127151, -1.068538, 14.070664, -11.640987, -9.078271, -11.023320, 13.286008, -10.576559, -2.673728, 19.679238, 1.624525, -5.571344, 0.909173, 8.091030, -1.447352, -16.073985, 19.691309, -5.080204, -2.621558, -3.201090, -2.683750, -13.598801, 2.158461, -11.755710, -17.147986, -2.513000, -8.427649, -1.617999, -8.541404, 9.083134, 16.449622, -13.375553, -2.240571, 2.319079, -17.837791, -6.600352, 4.881658, -2.978503, 14.165677, 7.600245, -7.050750, -11.890175, 4.562539, 0.273178, -15.566005, 3.617395, 17.387055, -15.739391, 0.920023, 0.555894, G, H, I, H, G
-59.667508, 7.724331, -6.031955, -52.405175, -2.305398, 1.883874, 10.670679, -16.550714, 0.041527, -0.848628, -13.821346, -12.276867, -4.376094, -3.638756, 1.408933, 5.951307, -6.209345, 57.906720, -2.452618, 6.062544, -0.194019, -10.351544, 3.374237, -3.522780, -6.544617, 8.872254, -7.481180, 8.285051, -11.113896, -2.761405, -7.467450, 0.040686, 5.164907, 9.243069, 23.079248, -14.239262, -3.807244, 1.940694, -1.567701, -8.603217, -0.992002, 24.060595, 8.197519, 16.915594, -4.324816, 16.238835, -2.314295, 1.135428, 9.728544, -15.998726, -9.836010, -3.677074, 9.946620, -10.546506, -2.281622, 21.458730, 5.567027, -6.080131, 2.683354, 11.503014, -2.857264, -16.398653, 16.217155, -3.218032, -4.058825, -3.095586, 1.540423, -12.912048, 4.526627, -10.004365, -9.985524, -6.736131, -4.383559, 2.744278, -8.569377, 14.371659, 13.756631, -12.163881, -5.090607, 9.461878, -16.446832, -0.654501, -5.586329, -0.242937, 16.226370, 2.960212, 0.328450, -0.146715, 8.921161, -3.435048, -11.020779, 4.679103, 10.996891, -13.241266, 2.103024, 4.311251, J, H, K, J, J
-72.210940, 2.523710, -8.127517, -48.532506, 1.044699, 0.082586, 13.015161, -18.966081, -3.197983, 0.542438, -23.941432, -12.801558, -1.700224, -6.492069, -1.164315, 13.875325, -2.886013, 57.997819, 4.672360, 3.386513, 1.600029, -7.009553, 6.158508, -0.498169, -1.295136, -0.426377, -7.901225, 10.965841, -4.225450, -4.117567, -9.106529, 5.741227, 10.415212, 10.808056, 18.721804, -14.683666, -7.348614, 8.392563, -4.531812, -1.833764, -0.577820, 28.622074, 5.346052, 18.018306, -2.118625, 9.846683, -4.443427, -2.152918, 9.689833, -12.106155, -13.535946, -13.287879, 12.898574, -15.659150, -2.348517, 14.134535, 0.590660, -2.177894, -0.608357, 12.346920, -1.702700, -19.131309, 18.214060, -8.868345, -2.927216, -3.009358, -2.188050, -17.935556, 4.711798, -16.732258, -12.449392, -2.976313, -2.289107, 2.785642, -4.393783, 13.986416, 16.482191, -12.591588, -6.510650, 11.342634, -23.221709, -4.047213, 0.388239, -4.602600, 16.942347, 9.938902, -4.376319, -3.527803, 7.965319, -4.830954, -17.411351, 4.731750, 16.372669, -14.363173, 5.243217, -0.839911, J, NaN, J, K, NaN
-66.904099, 3.561135, -6.541975, -49.751172, 3.236312, 4.106894, 18.744896, -14.008406, 0.039988, -1.462925, -16.688769, -14.563644, -2.152334, -4.520917, -2.108807, 8.410277, -6.490619, 55.846919, 4.443116, 9.029018, 1.494537, -7.200651, 7.625869, -3.223147, -4.024421, 5.127853, -6.303136, 9.781773, -3.970750, -7.461146, -4.435602, 5.163232, 7.986370, 10.146792, 20.928437, -15.665864, -1.445995, 2.093786, 1.085819, -3.562160, -2.658883, 26.688968, 4.209938, 13.667218, 0.428272, 15.650921, -1.968953, 3.215045, 12.018748, -13.069484, -8.400786, -6.634778, 12.965227, -10.061443, -3.029704, 15.351361, 1.789972, -2.766495, 4.785948, 11.306280, -7.913531, -18.056209, 18.676387, -5.574204, -4.085084, -4.112514, -2.123359, -11.130608, 0.420872, -9.396501, -16.440553, -2.128691, -6.951085, 5.324447, -9.405754, 14.193689, 14.081576, -11.962190, -4.451313, 9.063546, -20.972826, -3.288427, 0.056793, -4.003149, 19.513254, 5.529958, -2.768916, -2.607853, 6.406363, -1.573942, -15.741883, 4.640924, 15.021546, -10.779287, 2.547239, 2.109065, NaN, I, H, K, G
71.385133, 2.884274, -15.365839, -51.010667, -0.602434, 1.996880, 16.282241, -14.663785, -4.569730, -6.822308, -20.470644, -17.857284, -0.083727, -4.532594, -1.769813, 6.848100, -9.647087, 53.520792, -1.754300, -3.048051, -1.364990, -7.855252, 7.284729, -1.267676, -0.700621, 6.322519, -7.915950, -2.010128, -1.194164, -4.375154, -9.799029, 2.919228, 8.621730, 3.190285, 17.338675, -15.018692, -4.945098, 0.929267, -5.237402, -7.723156, -3.908364, 23.469346, 2.023400, 10.486431, -6.824478, 17.200450, -9.774465, -1.626919, 5.702687, -13.665826, -6.191861, -10.242755, 12.661738, -11.227795, -6.996691, 14.305824, -6.004498, -3.843936, 1.134955, 6.640015, -8.220773, -16.738399, 19.593644, -11.597064, -7.884955, -1.344337, 0.117298, -14.327076, -0.217272, -12.614646, -16.937375, -8.275292, -7.733590, -0.899702, -10.116795, 12.422401, 9.159519, -16.079702, -9.552554, 5.621681, -19.001943, -10.423455, -2.106598, -6.133118, 10.992486, -1.967697, -4.579220, -3.996928, 3.858376, -7.853182, -16.078974, 4.568678, 10.472681, -17.743455, -3.404125, 1.848598, I, NaN, H, H, H
-98.106316, 7.980960, -11.645207, -51.098167, -1.227712, 4.676683, 13.188944, -15.670884, -1.136284, -2.985692, -18.492031, -14.242000, -2.286085, -0.022603, -1.524177, 4.048599, -9.041119, 51.544748, -2.850597, -1.506707, -3.397398, -8.740497, 6.058381, -1.330899, -3.478198, 6.967760, -6.051208, -0.865221, -7.335305, -4.404900, -7.682930, 2.520708, 6.890966, 7.354725, 18.021361, -17.923136, -6.912279, 9.308414, -0.717933, -11.539124, -4.292883, 24.964844, 9.193935, 12.348842, -3.109993, 21.132535, -4.903310, -0.773374, 11.210983, -15.144287, -5.675124, -3.207364, 10.513413, -11.661765, -7.023547, 16.637255, 0.630346, -3.460883, -2.030246, 4.630985, -7.656740, -18.792131, 16.335945, -5.604990, -1.249961, -2.537226, 0.195607, -11.182644, 3.480334, -7.949472, -15.358581, -5.973400, -7.942315, 6.476902, -9.434094, 14.589217, 10.654797, -11.839121, -4.903046, 4.434157, -9.126545, -7.636414, -1.810259, 2.629268, 11.392344, 4.647626, -0.867760, -1.294432, 2.960162, -7.652405, -13.116015, 1.021459, 8.782477, -10.980730, -5.155699, 0.579841, G, H, J, K, H
-118.258429, 7.771926, -4.568342, -52.327499, 2.381244, 5.149148, 15.391582, -13.867805, 5.970610, 0.717815, -13.269879, -9.273298, 0.517898, 2.510137, 1.317074, 16.547154, -8.047092, 58.571729, 3.608465, 6.207367, 1.163800, -8.429248, 5.505566, -0.578564, 0.114644, 10.728367, -2.624689, 8.733069, -7.777295, -0.375418, -7.687203, 4.513998, 6.716880, 13.749887, 22.125518, -13.431811, -4.240711, 7.914504, 2.106729, -4.268655, 2.535737, 27.501149, 10.403204, 15.642632, 1.270537, 17.070092, 0.049758, 1.330817, 14.211911, -10.855001, -6.044486, -2.996775, 10.070117, -10.859393, -2.687816, 24.660530, 6.594106, -3.377695, 1.667863, 12.665307, -1.508369, -11.533055, 20.457065, -0.758805, -1.148354, -3.797267, 1.797711, -15.163651, 2.203634, -7.185404, -14.193445, -1.407640, -2.520936, 8.334293, -5.409495, 13.075952, 17.068109, -7.964746, -5.650727, 8.003288, -18.023422, -4.885899, 0.451417, 2.849258, 22.897837, 6.013937, 2.246716, 2.356755, 7.385769, -3.050343, -12.749774, 3.364854, 16.939926, -9.089678, 3.688611, 6.396483, H, I, G, K, I
-90.886970, 3.113750, -2.821620, -46.839910, 4.379181, 8.677435, 17.886091, -12.549290, 2.934754, -1.358539, -13.088618, -12.072958, -6.884530, 0.163111, 4.129616, 7.759906, -12.442000, 60.951565, -0.754284, 4.903687, 1.992392, -9.799366, 3.021551, -2.783365, -3.061893, 4.278939, -0.153111, 5.010366, -6.389265, -6.079015, -0.326307, 4.755066, 4.457613, 11.096624, 21.847322, -14.392867, -0.577533, 7.935533, 1.701218, -1.241884, -1.325359, 27.848167, 8.252861, 21.381523, 0.426398, 14.376918, 0.252255, -4.930258, 15.418821, -12.224962, -6.133223, -3.935135, 14.316495, -7.860318, -3.104414, 19.691481, 2.816344, 0.119384, 6.344850, 7.034233, -6.176777, -12.397340, 20.060800, -3.592898, 0.093230, 0.930765, 2.153055, -10.375265, 7.563647, -9.393214, -16.095856, 0.923453, -3.607529, 4.969897, -4.834206, 13.455798, 20.019958, -10.937395, -2.337529, 7.021101, -12.155235, -1.826037, -0.631764, 0.774915, 18.757529, 14.360927, -1.034430, -2.815625, 7.740536, -4.434765, -13.951909, 4.766199, 17.757317, -8.893448, 11.200045, 5.211890, G, I, J, I, H
64.119803, 1.010142, -9.108896, -56.306805, -0.426674, 1.752564, 10.001109, -20.175506, -5.742533, -5.540045, -20.544651, -17.062558, -7.608343, -5.115972, -4.138566, 4.114210, -17.851679, 51.059671, 0.220991, 0.347685, -4.436698, -11.197592, 1.534495, -5.338550, -10.052303, -3.277369, -4.863265, -0.513605, -12.702174, -11.103666, -8.560807, 3.679504, 2.252051, 9.293912, 15.889121, -18.746309, -8.201252, 1.547467, -2.699832, -10.395495, -7.735317, 23.033487, 3.728865, 12.623530, -7.742285, 14.161144, -4.198851, -5.767826, 8.921071, -19.332447, -14.463749, -14.136802, 10.756433, -19.029469, -13.841569, 15.578808, -1.690600, -8.115029, -3.792504, 3.672602, -7.760331, -19.742429, 17.206633, -8.268696, -4.313285, -13.630844, -5.309000, -19.935404, 1.620054, -14.629963, -16.130098, -9.424536, -8.360672, -1.035940, -13.939334, 8.823508, 8.747919, -13.793281, -9.931944, 4.524594, -20.355064, -9.231709, -7.825957, -2.698932, 14.248154, 1.735016, -8.211231, -5.546978, 1.410222, -8.418212, -15.887977, -0.859753, 9.021692, -13.680824, 0.454648, -0.605162, H, H, K, J, H
-79.379589, 7.836884, -8.357346, -46.062846, 6.843694, 4.055573, 17.787231, -15.915270, 4.727351, -4.208481, -16.922805, -14.876619, -1.324044, 0.880871, -2.537436, 7.411433, -5.429589, 57.253123, 1.110848, 7.647002, 1.716439, -8.927067, 12.190088, 0.524481, -3.606679, 6.589553, -0.776137, 4.342094, -7.695686, -2.679777, -5.928167, 4.312442, 3.124830, 14.224311, 23.090659, -21.164003, -10.405618, 9.155139, 0.855822, -2.379302, -1.512670, 27.870805, 9.712594, 12.282059, 2.867147, 13.374384, -3.895415, -0.017852, 16.034155, -10.916055, -6.687046, -3.790296, 10.781307, -9.986163, -6.778579, 16.213783, 0.368489, -0.742594, 0.505999, 8.765032, -7.303375, -12.341157, 10.911113, -8.322521, 1.177657, -3.180777, 0.019860, -14.602015, 5.073664, -11.399769, -16.529871, -0.787692, -5.630862, 2.890498, -8.350861, 13.662366, 18.586292, -2.830846, -7.860421, 7.843014, -15.197831, -2.628307, -0.691028, -3.720511, 17.550055, 8.348055, -5.868933, -4.657806, 5.733508, -3.321720, -15.032145, 6.067707, 16.242248, -13.590292, 1.950887, 0.152529, G, I, H, NaN, H
-0.789517, 2.839586, -10.676926, -50.648196, -0.595907, -5.092975, 15.566973, -15.168410, 0.741843, -8.897352, -9.648612, -13.367446, -6.264628, 0.698449, 1.139069, 7.358670, -9.628179, 57.190364, -0.249012, 2.774317, -1.562469, -19.201290, 1.323001, -2.661817, -9.099997, 0.411985, -3.164276, 2.630986, -8.873158, -0.201171, -6.769413, 2.305647, 9.910717, 16.183800, 18.125296, -15.562091, -5.005945, -0.563190, 3.498947, -4.839788, -7.519564, 30.614197, 4.194349, 17.854183, -5.436845, 18.147493, -1.678726, -2.679407, 10.830814, -9.178696, -9.779259, -6.183009, 11.749805, -18.054105, 0.719330, 16.894511, 0.153213, -5.543840, 2.627274, 8.906781, -8.960173, -12.548522, 14.629537, -6.697803, -1.638358, -2.778763, 0.016766, -6.317996, 1.286712, -14.374605, -15.205644, -8.308427, -3.773852, 1.168199, -7.702106, 11.148901, 14.554621, -11.419988, 2.265881, 7.321229, -12.008110, -4.685964, -0.449110, 0.652952, 22.500543, 4.590910, -1.727388, -7.241954, -1.192628, -4.728273, -9.864952, -2.489242, 12.088320, -8.882562, 3.909776, -0.164915, J, I, J, H, K
-63.585936, 0.464046, -6.869774, -48.043917, -1.625804, 4.569084, 7.347998, -18.398980, 4.096047, -1.157599, -18.186877, -17.853537, -3.955842, -1.745381, -3.985608, 6.755025, -9.893584, 52.995821, -0.621484, 2.309162, 2.416474, -7.182016, 2.843065, -0.413342, -4.959089, 3.924365, -4.301307, 2.657736, -7.991345, -7.503686, -1.759101, 7.403275, 2.008100, 14.472521, 15.506793, -19.481241, -6.261011, 7.475733, -0.900085, -3.706303, -2.025431, 27.962899, 8.198986, 15.542728, -1.933612, 16.379102, -0.627742, -2.595842, 15.430206, -12.981063, -8.321254, -1.842696, 14.840143, -14.174258, -6.820840, 12.551648, 2.696492, -3.737833, -0.616011, 6.987294, -11.038562, -16.593464, 20.906655, -4.194325, -4.449147, -1.491927, -1.677929, -6.662719, 7.835628, -12.477635, -17.939200, -1.967536, -5.409971, 8.646312, -8.526967, 12.628900, 14.749428, -10.339846, -1.932872, 6.710555, -15.550745, -2.920512, -3.072076, -0.937757, 17.466964, 7.024931, -2.101072, -1.296730, 7.814568, -5.951483, -13.951164, 3.913698, 11.723888, -14.967069, 1.228475, 4.576227, K, NaN, H, H, J
-63.928377, 9.348650, -3.794494, -45.039299, 3.992491, 7.227572, 18.266132, -16.757862, 1.346715, -1.412638, -15.118158, -10.884689, 1.566840, -2.019388, 3.787650, 5.519438, -4.471480, 64.062015, 1.750070, 9.295919, 4.120539, -8.029773, 8.410132, -0.232414, -2.099171, 7.506470, -2.135884, 8.272162, -4.772563, -0.409636, -4.492071, 7.310333, 7.647676, 10.740075, 24.441975, -12.059190, -1.587412, 6.633313, 4.161154, -1.366645, 0.529823, 29.025737, 4.788750, 19.173322, -0.485493, 17.888866, -2.720516, 0.440851, 10.444867, -12.970968, -7.634914, -5.504351, 13.846780, -8.050104, -1.653939, 23.228064, 2.524882, 1.758638, 3.844962, 8.265482, -0.340344, -14.045301, 22.809644, -5.170654, 2.722099, -3.741125, 3.367175, -16.738301, 3.774943, -7.436544, -12.156870, -3.117040, -0.742640, 4.496814, -6.580678, 16.217699, 15.852284, -4.838935, -5.853431, 12.626348, -16.674881, -5.112352, -1.092938, -1.890891, 16.618547, 5.078566, 1.348387, -2.590164, 9.324086, -1.320374, -8.867886, 8.035013, 17.476406, -7.918636, 7.953416, 2.842558, I, I, NaN, G, J
-95.607380, 1.072539, -9.983024, -52.783544, 0.378266, 3.530455, 9.234019, -23.430742, 0.279702, -3.736283, -21.599323, -16.114195, 0.794049, -2.476018, -2.984698, 8.321740, -5.458431, 53.710462, -0.162159, 1.497012, -0.224349, -5.902955, 6.616509, -1.829560, -5.311804, 5.557862, -4.698016, 5.605280, -4.497686, -0.510041, -8.697830, 7.096894, 10.717533, 12.438483, 15.927653, -15.844834, -7.281773, 3.696155, -1.068270, -5.521950, -3.943798, 28.335756, 10.944483, 13.425830, -1.186821, 13.327571, -1.595961, -3.939600, 11.069421, -9.376625, -9.042173, -1.265718, 13.866753, -16.632250, -4.899716, 15.096286, 1.839389, -6.976036, -0.406274, 10.072515, -11.375363, -16.907234, 18.739841, -4.620114, -6.539901, -2.115768, -1.969500, -13.782797, 4.217679, -14.628144, -15.978921, -1.886156, -3.400519, 7.776854, -8.087238, 17.641698, 7.719853, -6.829343, -4.423996, 7.248824, -18.712126, -0.825686, -4.041291, -3.422369, 16.325596, -0.372420, -1.435105, 2.602047, 5.514558, -10.043767, -14.061473, 0.143944, 9.120744, -14.301037, -1.031633, -0.112962, I, NaN, J, NaN, NaN
13.846157, 4.720576, -11.712222, -52.302210, -1.272537, 3.008085, 11.976580, -22.464083, 0.946245, -3.578322, -17.418990, -19.468029, -2.381268, -3.819026, -3.579738, 8.675987, -9.970967, 59.278014, -0.987421, 0.698329, -5.988398, -12.735798, 1.512740, -2.953019, -6.079653, -0.613792, -6.194337, 2.792984, -5.807532, -5.348848, -10.844463, 3.573275, 4.089252, 9.558939, 19.331192, -19.615270, -5.534185, 4.169951, -0.786734, -12.565591, -6.129582, 30.851345, 1.853220, 15.785313, -3.548568, 11.021860, -3.230877, -3.728343, 9.717948, -13.668475, -19.076183, -2.583484, 8.249124, -18.444984, -9.875588, 11.777837, -1.479060, -5.542429, -1.016240, 7.762686, -9.805703, -17.581537, 18.369764, -10.214547, -3.877511, -5.755145, -1.082119, -15.403173, 2.039737, -11.326881, -22.834949, -1.129807, -8.330068, 5.884264, -8.791506, 11.936305, 12.298743, -10.893707, -2.988317, 3.724952, -21.909399, -10.912675, -7.780250, -0.345201, 14.724290, 3.253390, 1.501338, -5.194814, 2.084805, -10.514045, -17.975351, -0.196239, 9.602951, -13.270144, -1.882929, -1.013998, J, H, H, H, H
-88.578181, 1.247251, -12.897230, -54.446680, 3.488888, 0.301577, 14.289416, -16.771375, -4.232732, -1.963828, -20.113903, -15.247080, -8.277025, -7.043146, -5.009627, 3.112590, -9.896757, 55.323764, 1.577287, 3.650978, -2.522687, -4.962498, 3.870990, -2.397793, -5.824835, 2.614474, -4.721222, 4.200717, -6.602537, -1.220356, -8.877844, 6.320315, 4.379033, 10.234275, 14.532325, -15.797452, -3.769695, -1.668834, -4.340879, -7.905830, -4.126784, 23.728230, 4.792605, 11.276621, -5.755888, 16.946262, -4.477282, -1.418958, 9.086921, -12.625632, -10.700678, -10.515369, 10.816172, -17.445271, -2.661924, 13.239036, -0.498580, -4.231975, 0.207503, 8.453631, -3.166275, -15.852440, 15.608619, -5.736871, -3.765903, -2.815880, -1.230979, -11.803685, -1.722201, -17.735611, -16.508771, -8.493313, -8.328477, 3.365413, -11.089996, 7.328443, 13.397914, -11.685040, -3.658248, 8.296873, -16.016853, -6.067852, -1.846672, -3.869296, 15.851539, -0.303423, -4.423802, -2.885869, 1.797801, -9.808840, -15.002177, -2.891227, 10.740339, -13.367425, 4.332764, -4.068097, I, I, H, I, NaN
51.866581, 2.773856, -9.424589, -49.766585, 4.207241, -1.268937, 12.049257, -15.595494, -2.791146, 0.018746, -12.564216, -15.192182, -9.198946, -5.557667, -5.672580, 5.578291, -9.781351, 54.819184, -2.143097, 1.664340, -5.273769, -10.368857, 6.362464, -0.815659, -5.945775, 1.425154, -3.215789, 3.627620, -7.053299, -8.490002, -4.380103, 1.457889, 0.156887, 8.411366, 22.213694, -17.375476, -2.067605, 2.355412, -0.099948, -7.820687, -8.654816, 27.027842, -2.429242, 17.342710, -3.856778, 11.980415, -5.031062, 0.310261, 10.909690, -16.568245, -11.772712, -6.095707, 11.711455, -9.366567, -7.214521, 12.255469, 0.654292, -1.684073, 0.725896, 8.508632, -5.814467, -15.574491, 13.323047, -4.577252, -2.852520, -4.106922, -0.851777, -7.718111, 8.250901, -13.281640, -16.754957, -6.870745, -8.349605, -1.101364, -7.227338, 9.251586, 17.589034, -14.730134, -2.768474, 8.600234, -15.554657, -9.510328, -1.032631, -4.495242, 14.868065, 3.909047, 1.156941, -11.362282, 4.865876, -3.423816, -18.017465, 6.616509, 11.761447, -12.627960, 2.677736, -2.602743, K, H, G, I, NaN
-111.417497, 1.053541, -9.543172, -53.569792, 1.294852, 2.436782, 16.594823, -17.244002, 2.008451, -4.967534, -19.868918, -12.705462, -2.616511, -0.869451, -0.099262, 5.243843, -5.493603, 51.303021, 2.025208, 5.250083, -2.451304, -11.122692, 9.081925, -3.965167, -3.682790, 4.740576, -6.327786, 5.218867, -5.634137, -7.651734, -9.267870, 3.836067, 10.649117, 8.956208, 23.539476, -17.467331, -4.094027, 7.886037, 2.069898, -5.096175, -4.798742, 25.202421, 8.551928, 17.656543, -0.775444, 15.135791, -3.643566, -0.330371, 12.614804, -14.571180, -9.986942, -3.701345, 12.283615, -9.043104, -3.443703, 21.491808, 5.638602, -2.060437, 3.157191, 7.001806, -5.333416, -21.924425, 15.431538, 0.418158, -2.575606, -3.758811, -8.299863, -12.407390, 2.660523, -12.809018, -17.008296, -4.322861, -4.413356, 7.084207, -8.162148, 17.536296, 14.024815, -9.820473, -2.592780, 10.921337, -14.113930, -4.837304, -4.704025, -2.554603, 13.992217, 7.026869, -3.078698, -3.603554, 7.094242, -7.772264, -13.158974, -0.833411, 16.904006, -7.987577, 2.943054, 4.264471, J, I, K, I, J
-179.096104, 8.301233, -8.732916, -55.304757, 5.279463, 4.923019, 11.645869, -17.837295, 2.801776, 1.321776, -18.469843, -14.937703, -2.695330, -7.191264, -3.271232, 2.857744, -9.353154, 56.019745, 3.229024, 5.043559, -6.373853, -6.168262, 3.655796, -3.273435, -5.382642, 5.166491, -3.934407, 6.604240, -8.490805, -2.700189, -3.895142, 10.621113, 6.904845, 10.932959, 21.235000, -16.136901, -6.932929, 0.953842, 0.033258, -6.670215, -3.303719, 23.816328, 5.660422, 17.069104, -5.157613, 18.720711, -0.553228, -5.622644, 8.354128, -11.773596, -8.360681, -7.147849, 12.860875, -12.354618, -7.102474, 15.421343, 0.296622, -1.798063, -0.442411, 9.123376, -6.174343, -19.218701, 22.332028, 0.912319, -1.047448, 0.086145, 3.747432, -9.500241, 6.242131, -15.675371, -11.355120, -5.199933, -8.293710, 9.053408, -11.907056, 11.832050, 12.199644, -5.777422, 0.745289, 12.447603, -13.516137, -6.777907, -12.932102, 4.293564, 16.540315, 2.513280, 2.700165, 0.841838, 1.517943, -8.717369, -9.518993, 1.363797, 12.429971, -13.880003, 5.871585, 0.276899, J, H, K, J, NaN
