x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
1.436940, -11.160993, -57.536717, 1.866766, 0.811700, 12.825223, -17.766724, -3.579370, -7.238172, -19.951522, -12.611630, -4.450664, 0.432034, -3.180482, 7.451909, -9.472208, 52.268695, 0.834519, 6.139038, -1.487841, -5.293738, 10.295826, -3.885185, -7.221392, 5.823835, -6.641062, 7.698719, -9.109860, -11.030232, -10.892270, 5.854287, 8.932566, 5.589099, 14.684048, -17.087729, -4.363175, -1.087660, -6.334913, -1.755382, -6.709553, 26.726340, 1.513601, 13.559817, -7.192393, 10.918768, -2.829267, -2.020947, 11.390680, -13.864261, -7.885774, -12.214672, 12.430394, -13.664046, -8.311036, 18.348056, 2.980879, -3.212990, -4.469195, 8.702007, -10.496768, -21.883029, 13.903015, -9.922857, -1.045182, -2.883886, -0.596353, -17.707363, 2.965360, -8.625612, -13.479051, -5.444724, -8.733495, -0.171509, -10.555929, 13.062569, 10.637126, -17.257918, -9.197449, 4.001845, -21.557367, 0.303228, -2.159904, -4.269357, 15.152392, 2.327740, -7.804903, -1.882771, 3.391384, -7.690062, -12.897917, -1.078160, 10.538287, -13.204479, -0.937868, 0.405600, K, H, H, H, G
4.406513, -2.000693, -51.083144, 3.837898, -0.429500, 15.141945, -16.519030, -0.691947, -0.718512, -17.064751, -7.812605, 3.253529, -0.528623, 2.392357, 11.789136, -6.443039, 54.047899, 5.937327, 4.262017, -1.495358, -9.898765, 7.802301, -2.221360, -4.276925, 0.715658, 1.628742, 10.785931, -6.947871, -3.670052, -6.895099, 6.258321, 13.568599, 13.622719, 21.496795, -10.757008, -5.673896, 9.080393, 1.519559, 2.949513, -1.444675, 26.723494, 4.727093, 22.900627, -3.817842, 16.324835, -0.583945, 0.737593, 11.979058, -10.622090, -5.202217, -8.993301, 15.142167, -14.237274, -5.051580, 20.394355, 3.340271, -1.645020, -2.356927, 9.797363, -6.189862, -18.356264, 20.172640, 0.806339, 0.177362, -3.966100, -2.738031, -15.062560, 5.558816, -10.396713, -9.599930, -6.718661, -2.294795, 6.147861, -4.195959, 16.848134, 16.242778, -11.716269, -4.156934, 11.717550, -15.425416, -0.812946, 1.219733, 3.163855, 23.751424, 6.877276, -2.086275, -2.967444, 6.115210, -2.403363, -10.628936, 7.701914, 16.739323, -8.855923, 4.799336, 3.517063, I, I, K, NaN, I
10.408093, -3.477526, -45.729942, 2.354955, 7.420293, 20.411698, -10.789170, 9.434458, 0.126579, -12.527640, -6.955194, 0.887609, 1.220800, 8.163761, 15.501041, -2.650047, 63.652794, 5.518771, 6.662451, 2.745766, -9.141784, 5.695411, -0.591087, 4.516263, 9.590978, -1.680377, 11.677541, -6.475114, 3.768065, -2.878852, 6.084006, 11.424963, 17.344061, 27.860331, -11.818054, 1.335401, 9.028539, 4.678133, -1.805891, 3.069164, 28.801892, 17.100136, 20.954381, 3.950234, 21.871051, 0.453110, 1.968098, 15.047030, -3.191442, -6.738220, -1.522582, 16.586639, -7.660454, 2.235046, 26.072672, 5.575846, -0.963789, 7.981400, 18.255778, 2.493931, -10.236461, 21.527299, 2.938198, 0.702268, 1.000052, 1.686462, -8.569285, 3.420226, -11.608078, -12.998477, -0.564209, 3.574711, 9.921875, -0.855590, 15.013382, 21.325355, -3.163312, 0.739302, 17.752772, -13.063010, -6.664202, -0.949561, 5.014120, 23.438359, 10.387111, 7.503932, 3.495791, 9.802067, -1.667525, -8.990776, 6.201409, 22.646078, -6.536620, 13.383565, 11.215218, H, I, K, G, H
9.249640, -6.497005, -47.396732, 6.185981, 6.778452, 17.172321, -13.619162, 5.503695, -1.041500, -14.054895, -12.397532, 1.062591, 1.498193, 1.394079, 10.824854, -6.009148, 59.327287, 3.399257, 3.114874, -1.502639, -7.180320, 7.702670, 3.122874, -2.237168, 5.772922, -1.804676, 7.064496, -4.933724, -3.066957, -2.005739, 5.068725, 14.123357, 12.916813, 21.735121, -14.484738, -1.500442, 12.480393, 1.095655, -0.914659, -2.215400, 21.108234, 12.022925, 16.747882, -2.938224, 20.688396, -2.004058, 1.576025, 12.770015, -13.247412, -6.151238, -3.784696, 14.870568, -7.993219, -5.796062, 19.861396, -3.836410, -3.128493, 5.728670, 7.449000, -8.155924, -12.419427, 20.813378, 2.250947, 0.132584, -0.291399, 4.364409, -11.139100, 9.376474, -12.520051, -13.203360, -6.141777, -1.318772, 3.159252, -7.931225, 20.984662, 14.137939, -7.504509, -5.980567, 10.906474, -13.233926, -3.925243, -3.818905, 0.437699, 18.021592, 8.072340, 0.053810, 3.011472, 5.411733, -6.122696, -15.445028, 7.394611, 15.553903, -14.497026, 5.651764, 6.217100, I, I, NaN, J, NaN
4.734621, -9.350085, -52.914542, -0.470303, -0.815894, 14.822899, -16.471560, 2.277861, -0.517441, -17.653819, -15.448144, -3.363233, -2.521549, -3.421662, 10.201700, -5.799088, 59.170868, 0.777207, 4.787451, -1.387225, -7.262568, 6.710637, -2.570785, -5.844691, 5.063154, -1.346937, 8.372231, -6.521490, 1.247832, -8.104976, 8.247554, 7.449262, 13.969126, 19.782456, -14.390342, -0.349391, -2.073705, -2.408925, -4.083738, -0.655067, 28.415254, 5.863373, 18.367546, -0.521111, 15.006152, -0.081567, 2.004015, 11.963255, -6.696805, -11.039775, -1.958991, 11.769583, -15.428472, -4.997055, 16.946343, 2.846753, -3.178345, 0.452662, 16.668153, -5.534078, -13.469795, 15.917848, -6.701781, -3.614431, -1.619308, 0.865183, -8.395453, 5.302608, -12.674545, -16.864954, -2.400172, -5.619229, 5.767583, -6.791519, 13.797259, 13.620880, -10.594413, 1.397726, 12.294221, -16.925907, -1.481366, -3.861362, 0.376202, 19.453946, 0.747880, 0.598789, -1.203177, 6.030633, -7.411147, -8.943125, 4.643965, 9.596672, -12.146118, 0.764955, 3.084405, H, NaN, J, I, K
5.980076, -7.448055, -50.476117, -1.995090, 2.223678, 15.817237, -13.506364, 0.922705, -6.838109, -18.824770, -19.120811, -2.080214, -8.679205, -3.698280, 4.680579, -8.387534, 53.325491, -1.797305, 2.062360, 0.273291, -13.781123, 7.165687, -6.836594, -3.074244, 2.493313, -6.738140, 3.189615, -10.851367, -5.345951, -7.719921, 5.231274, 3.220358, 11.465542, 18.860990, -21.480353, -10.175099, 1.827949, -3.920127, -3.495887, -3.517499, 25.738239, 4.051160, 14.440630, -4.286709, 17.549790, -7.058583, -4.022149, 10.564082, -10.893925, -6.338693, -5.576375, 7.983480, -8.798919, -4.556785, 14.753112, -1.122663, -2.461098, -0.268155, 7.229350, -7.616008, -21.850857, 13.469589, -9.882325, -1.111008, -3.843989, -2.496154, -11.936919, 4.407815, -12.081278, -11.408199, -5.346114, -6.230583, 0.758011, -10.269540, 10.760681, 14.117797, -10.111877, -6.090159, 10.395887, -13.372452, -5.890399, -7.690875, -3.570388, 13.250434, 5.898587, -4.182490, -4.384982, 5.991655, -4.801920, -13.534119, 2.461030, 9.149609, -17.291193, 0.279249, 0.759914, NaN, I, J, NaN, K
7.224945, -11.700718, -55.112526, -0.850246, 2.928822, 9.479402, -14.937002, 3.449024, -6.390911, -17.435311, -19.711976, -6.134973, -4.388349, -4.622641, 7.076338, -11.516416, 56.938393, -2.557907, 2.959827, -4.394343, -13.159876, 1.011142, -4.212192, -7.480290, 0.195411, -4.768334, 2.673891, -12.957783, 0.286851, -12.527347, 4.906468, 5.100130, 10.177396, 17.869118, -18.130981, -10.194290, 1.226030, -2.296613, -9.525297, -4.135723, 28.145318, 5.912017, 11.334136, -7.050881, 16.206486, -5.354377, -5.244999, 8.113133, -11.254030, -16.860315, -8.514701, 7.441434, -18.305905, -6.657778, 18.564618, -0.887677, -6.993661, -1.062175, 9.296938, -4.905087, -15.612305, 16.769087, -9.607663, -2.029336, -7.067723, -0.021472, -18.459742, 3.552051, -15.289041, -15.624976, -5.786236, -7.053547, -2.610825, -12.622129, 10.954407, 8.234906, -10.852685, -4.460194, 5.192116, -16.352102, -8.444294, -6.949604, -1.262009, 12.626041, 2.263455, -6.164796, -4.554703, 1.156002, -7.872029, -14.990846, -1.696908, 7.340736, -20.092708, -0.838887, -0.105268, H, H, I, NaN, NaN
9.844534, -7.023960, -47.708648, 2.281446, 9.022725, 16.398633, -15.148029, 5.461205, -1.292203, -13.768522, -9.184493, 2.314262, 4.701209, 4.597051, 16.132317, -0.068746, 65.698810, 9.077150, 3.383908, 3.834778, -4.246569, 8.976546, 2.031921, 1.332833, 9.012229, 2.301039, 10.061750, -5.910471, 5.874465, -2.775200, 13.144773, 12.522392, 18.992893, 22.407757, -13.540824, 5.831381, 4.161795, 0.987068, 3.185365, 0.574716, 32.723051, 15.971774, 21.954253, -1.082336, 21.750953, 3.908682, 3.403791, 16.092649, -0.051388, -3.974636, -2.326945, 22.689881, -7.504810, -1.585534, 23.745695, 0.144374, -1.173524, 5.711921, 16.903684, -4.227607, -8.639808, 21.435850, -4.042385, 0.879604, 3.709782, 4.443085, -7.100057, 8.829984, -13.481580, -11.716679, -0.559068, 4.205537, 3.709171, -1.523951, 17.664223, 17.318487, -2.653483, -2.246574, 16.707839, -13.027640, 0.305335, 3.549747, 0.248992, 22.037678, 5.843166, 2.004163, 7.189973, 7.370373, -0.515441, -7.745086, 11.651199, 15.716341, -8.741675, 11.507510, 8.338407, NaN, I, J, K, G
2.936915, -13.185718, -55.153150, -1.774896, 4.285621, 12.108718, -16.539041, -3.870036, -5.275255, -17.540251, -16.785469, -8.042364, -7.100672, -5.019479, -1.201004, -10.556233, 54.087598, -3.637500, 0.560314, -4.000884, -12.372741, 2.526442, -8.371754, -4.506304, 2.350890, -8.415734, -0.008446, -13.435144, -9.256664, -7.986797, 2.268388, 3.475808, 8.499330, 15.261832, -19.653798, -8.982971, 1.780974, -1.801826, -10.666328, -6.599755, 23.619470, 2.745437, 8.813745, -8.751574, 17.673933, -7.353934, -5.792759, 11.716782, -16.109270, -10.578816, -9.989410, 7.755175, -12.294913, -6.552806, 14.496240, -6.426563, -6.111282, -2.452696, 0.283747, -8.309687, -19.823639, 15.075479, -5.435132, -1.893457, -5.932418, -0.293364, -14.375598, -1.405881, -15.149572, -15.594913, -8.268084, -11.617548, -1.769529, -11.506335, 7.067784, 14.032316, -12.074480, -2.942267, 3.383893, -13.477878, -9.424130, -8.341225, -2.863628, 12.846862, 6.212069, -4.178926, -7.108477, 1.008195, -7.357911, -16.108713, -1.251629, 13.140238, -15.038305, 4.098506, -2.974402, H, H, K, I, G
6.680886, -8.378723, -49.114661, 3.656899, 6.551333, 17.153441, -17.003180, 5.986366, -1.538418, -17.115468, -10.409678, 2.236033, 0.277609, 2.594330, 9.842271, -3.985939, 61.552063, 4.540420, 7.376849, 1.108165, -6.854276, 6.174199, 1.615639, -2.262795, 9.941464, -3.150243, 6.017817, -2.473083, -7.050236, -2.126598, 7.586780, 11.254661, 8.311525, 24.298989, -17.110347, -3.949640, 13.149610, 4.337189, -0.747995, -1.591305, 28.090806, 8.714604, 19.804571, 2.953704, 14.773883, -0.152124, -2.410986, 15.944785, -14.211634, -4.276972, -5.742290, 16.173478, -9.510500, -0.343536, 21.350232, 5.832635, 2.414619, 5.244957, 9.078736, -2.691338, -16.578741, 24.079054, -3.760245, 4.136350, -3.056695, -0.980965, -13.565416, 7.385837, -8.150865, -10.933100, -2.036974, -1.455990, 9.079794, -6.655447, 17.955311, 14.377257, -7.417628, -3.984652, 9.979681, -15.900182, 0.261858, 2.147767, -1.901480, 18.151773, 11.436811, -1.306791, -3.887584, 6.662310, -1.819009, -9.296087, 0.278114, 17.364699, -8.962419, 5.077631, 5.624050, G, I, K, J, K
10.177963, -6.946207, -51.719292, 11.034636, 4.695180, 21.392126, -14.567493, 2.865524, 0.636595, -9.474628, -10.815987, -1.284429, 4.645132, 2.764428, 10.094532, -7.552734, 61.576298, 3.224228, 3.777188, -3.687688, -12.685162, 7.386071, 3.769665, -6.277638, 4.075443, 0.177745, 5.110978, -2.924943, 1.932164, -2.719861, 6.883945, 15.395193, 16.804784, 25.153519, -10.664105, 0.102089, 8.990133, 5.630254, -1.947353, -5.781142, 27.352252, 8.592195, 23.081266, -0.212450, 16.667913, -1.987728, 3.233238, 16.915521, -12.356024, -6.735437, -3.198137, 16.354796, -11.442511, -3.146621, 19.050236, 2.280041, -0.965633, 7.526232, 10.336621, -5.978338, -9.121206, 20.124168, 0.187311, 2.356132, 1.303405, 2.616798, -8.127090, 8.835568, -8.726684, -10.442099, -4.633308, -0.439099, 5.543050, -6.816879, 17.552306, 17.957716, -7.142002, 0.726377, 12.443270, -11.986867, -2.215794, -3.011921, 9.450388, 24.915670, 7.890697, 1.229244, 0.144689, 1.968094, -4.516526, -9.386542, 4.653685, 13.669014, -5.609087, 7.190198, 3.953663, K, NaN, K, G, I
1.266857, -10.446327, -49.872335, -1.436160, 3.621958, 7.493002, -20.246667, 3.897631, -6.327788, -20.812965, -16.690714, -4.868186, -1.815001, 3.017377, 5.136770, -4.466062, 54.765091, -1.118496, 5.635378, 0.148644, -9.116670, 5.522642, -3.589597, -5.090357, 5.672014, -5.804547, 4.141312, -10.938383, -8.059935, -10.338066, 1.853311, 3.162046, 7.661187, 16.584510, -20.147887, -5.134777, 6.936193, 0.296275, -5.114076, -1.317032, 20.949407, 9.023024, 13.511895, -3.561403, 13.826915, -3.529796, -0.460249, 15.300526, -18.270722, -14.598345, -3.942021, 9.552040, -15.422424, -5.141888, 19.461996, 2.654052, -2.739210, 1.529220, 3.254711, -8.180589, -17.070664, 11.793924, -1.867697, -2.993036, -5.377855, -6.649256, -17.350534, 4.129863, -14.989847, -18.343598, -1.099991, -3.161095, 2.641355, -9.098304, 14.545323, 10.136281, -10.833076, -6.250857, 6.930048, -17.493221, -1.521780, -2.890530, -4.024916, 12.022350, 5.681931, -2.927991, -0.598725, 8.780225, -3.261594, -16.781957, 1.008645, 17.542287, -12.659841, 1.654676, 3.061844, H, NaN, NaN, NaN, H
0.711015, -7.395341, -52.872150, 4.551085, 0.993769, 13.815734, -21.195018, -1.705706, -1.560607, -18.285237, -18.103599, -0.760692, -8.950449, -7.335503, 9.776825, -11.151092, 54.651115, -0.221562, -0.283796, -3.834438, -12.416258, 0.609439, -1.271389, -6.362115, -3.311484, -6.514372, 3.631284, -3.996601, -6.466811, -6.721122, 3.770608, 8.107871, 10.109468, 17.092843, -18.130963, -10.375067, 6.570308, -2.966348, -3.281117, -5.493859, 28.000806, 2.629458, 13.572235, -2.758210, 11.256320, -6.161173, -7.371836, 8.642794, -14.169674, -10.810627, -11.783867, 13.056898, -14.264172, -5.762088, 12.571863, -4.713661, -6.216133, 1.012383, 7.059964, -9.458949, -19.567265, 24.098106, -7.095482, -6.243809, -5.642657, -1.361651, -16.206828, 4.776056, -16.228577, -17.104040, -7.307248, -7.286717, 1.690556, -11.896415, 16.354910, 13.361056, -10.678185, -9.351889, 9.813687, -21.293542, -9.099751, -3.233154, -8.505506, 16.982639, 6.711387, -6.280158, -9.239259, 3.969395, -10.433324, -21.663352, 0.865224, 9.754213, -19.214982, 2.733913, -3.993733, J, H, J, I, K
10.550983, -5.596329, -52.592410, 8.168202, 2.133459, 21.033240, -16.953349, -3.137168, -2.605084, -14.857547, -10.204423, 2.701804, -0.453958, 1.112722, 15.128411, -4.230763, 54.023929, 7.156232, 4.349087, 1.560846, -6.722874, 13.660667, 0.951803, 0.836718, 4.691005, 0.154033, 5.354445, -5.455187, 1.194528, -9.332028, 9.973385, 12.240649, 10.805918, 24.541752, -13.773895, -5.072452, 5.966178, -1.675997, -5.235696, -3.035664, 33.593037, 4.870996, 17.182464, -2.426958, 16.817609, -2.231482, 2.500686, 11.366445, -8.739030, -7.604199, -7.987352, 16.822779, -11.558081, -4.903804, 23.164836, 2.652620, 0.116787, -0.242432, 11.554584, -3.658261, -17.591838, 16.609033, -5.746441, -0.779402, -3.882468, -0.569402, -16.557258, 6.490246, -11.611654, -12.074049, -4.144575, -2.828632, 1.694029, -5.968524, 17.175247, 16.631683, -7.666811, -8.321854, 12.301693, -13.515068, -7.261914, 3.086943, -1.195374, 18.804332, 3.742471, -1.643318, -3.464604, 4.849756, -4.242678, -16.055559, 4.586293, 13.668841, -9.795191, 2.519497, -0.771538, G, I, G, K, J
7.276855, -2.720882, -47.979300, 7.618476, 8.107603, 16.608918, -12.606321, 3.847430, -1.680106, -12.677732, -13.200283, -2.852061, -1.670321, -0.961493, 7.402007, -6.848804, 57.016007, -0.454304, 5.037457, 0.772386, -10.601150, 9.855554, 1.543301, -0.849067, 6.647857, 0.000943, 5.562139, -8.236142, -0.042979, 0.342411, 8.994303, 6.508579, 12.313404, 25.893587, -12.229951, -2.441445, 5.455268, 4.960774, -0.966638, -4.788077, 27.150700, 5.669162, 20.120376, 1.934302, 14.959669, -3.713454, -3.817599, 12.142465, -10.430003, -3.520463, -0.618189, 15.831862, -7.263030, -5.204572, 16.946072, 0.140583, -1.847245, 4.901227, 10.492666, -8.154665, -9.697088, 15.797201, -1.448571, -2.406992, 1.439247, 1.979946, -6.547212, 10.615806, -11.679747, -9.758995, -3.644990, -0.049784, 5.640161, -3.383301, 14.267101, 16.080838, -7.749110, -1.574982, 9.133654, -11.812027, -3.194702, -2.901913, 3.889705, 16.860126, 7.234223, 2.858666, 0.846828, 5.961303, -0.235746, -10.182663, 8.870562, 13.238376, -9.867156, 5.571303, 4.371704, G, NaN, G, I, H
11.077111, -2.946009, -50.978453, 3.409547, 2.253521, 14.769310, -15.816762, 0.361277, 2.363454, -16.986944, -8.171543, -1.720891, 1.231479, 4.196711, 11.091546, -8.334236, 56.607647, 10.165974, 7.874573, -0.888341, -4.319978, 6.111465, -2.714112, -3.940143, 5.170445, 0.749007, 12.682667, -6.124441, 0.587600, -7.012731, 7.882565, 9.591396, 17.594628, 20.834624, -14.612470, -3.765480, 5.039579, 2.955045, -4.625626, 3.257443, 31.146258, 10.330581, 19.490248, -3.272543, 23.267274, 7.274210, 0.709028, 8.238952, -6.963292, -6.724193, -3.526739, 10.643137, -12.149228, -4.365041, 21.698671, 8.909499, 2.480568, -1.470310, 13.472452, -2.474629, -18.437844, 19.623669, -1.208611, 3.656934, -0.665836, 3.593986, -12.169411, 4.641737, -9.708229, -10.408476, 0.273641, -7.396378, 11.912953, -5.153798, 15.607523, 16.540103, -4.873445, -0.009958, 13.504952, -11.388443, -1.595983, -3.108580, 5.034965, 21.535861, 4.277084, 5.726977, 6.409858, 4.380161, -4.224469, -10.197057, 4.417367, 15.760771, -6.807172, 7.089758, 0.806235, K, I, J, G, I
5.215971, -10.181038, -48.656463, 3.483226, 5.363510, 10.992815, -16.165840, -0.893993, -3.758120, -18.859724, -16.625920, -3.134889, -4.460745, -0.468823, 5.151796, -10.062006, 56.742853, 0.385885, 3.678323, -2.751712, -7.334062, 3.350542, -3.362432, -9.933378, -0.828143, -5.654365, 7.146924, -6.470424, -5.134640, -6.847081, 6.098299, 6.767275, 9.308315, 16.911703, -18.073243, -5.743715, 6.075476, -2.881427, -6.433859, -3.382048, 25.433005, 6.964034, 14.243702, -6.521733, 17.024803, -0.368358, -0.650798, 12.054961, -15.787565, -9.994013, -10.150023, 15.764284, -15.998326, -5.669192, 13.555875, 1.606587, -4.884137, 1.016593, 7.085031, -8.750053, -17.307074, 19.852991, -6.423473, 1.439727, -1.542646, 2.319834, -14.101642, 4.533191, -8.048379, -13.966935, -3.218486, -4.629964, 1.659676, -13.760045, 13.675972, 10.729365, -9.153292, -6.538028, 5.187185, -17.366708, -4.813410, -2.906402, 2.052895, 16.376967, 4.564692, -4.026615, 0.308705, 1.660602, -6.148932, -17.462313, 1.559440, 10.210886, -14.383494, -1.272329, 0.523554, I, H, NaN, NaN, K
8.012398, -4.833131, -49.280699, 5.364966, 4.915938, 11.354023, -14.767188, 2.473836, -0.250413, -13.946373, -12.172178, 4.383019, -0.924722, -1.177107, 6.510036, -3.608963, 57.753044, 3.333521, 2.800172, -2.499273, -8.180113, 5.343313, 3.122473, -4.793761, 3.517115, 1.951816, 5.837353, -2.754060, 4.957768, -4.030484, 6.718297, 9.987903, 11.463432, 21.455984, -10.286591, -4.132713, 8.898582, 2.504611, -2.455465, -3.901590, 28.169226, 10.117098, 15.853589, -5.235348, 17.013457, -4.437360, 2.760470, 12.073039, -8.263834, -5.565561, -2.093954, 15.739328, -11.795960, -0.548563, 15.812439, 3.468967, -2.332298, 5.765522, 8.004927, -1.859843, -13.737485, 20.904352, -4.264333, -1.173430, 1.702363, -1.194408, -9.325704, 6.614829, -10.418661, -10.050701, -3.285768, 1.962342, 7.355272, -10.346982, 13.538710, 12.838290, -6.303207, -1.416530, 11.045154, -11.398379, -3.381255, 3.196965, -0.104319, 16.926740, 4.613796, -1.861493, 0.431706, 4.654925, -2.143386, -10.150673, 6.051924, 11.385773, -11.351973, 3.272563, 3.164984, NaN, H, G, I, I
7.929867, -0.900145, -51.281313, 2.222683, 6.146574, 17.245373, -12.848274, 2.185183, 0.712976, -16.205876, -10.688552, 1.933242, -5.898695, 4.100062, 10.218432, -4.747920, 55.032708, 4.851709, 6.613119, 1.450854, -6.917610, 6.911511, -3.008928, -1.035752, 6.714415, -3.191691, 7.773099, -11.202909, -2.365689, -4.483072, 7.184087, 4.659729, 11.540233, 19.870205, -16.990532, -3.710437, 4.670772, -3.987399, -4.316488, -0.522777, 23.279296, 11.583591, 17.637729, 0.749551, 16.357880, -1.970238, -1.292142, 11.750933, -11.264599, -5.316399, -6.029834, 13.784103, -9.353016, -2.700645, 17.614861, 1.851312, -4.483135, 3.946996, 9.244826, -5.740701, -18.547094, 16.961440, -2.468503, -2.011301, -2.116235, -1.392884, -10.416484, 6.543403, -9.876778, -12.149759, -2.656579, -2.075896, 8.954716, -11.966748, 9.674556, 18.514788, -9.011996, -6.066897, 10.997365, -13.074370, -5.347465, -2.118782, -0.621564, 19.357203, 11.043613, -0.956241, 1.421251, 7.376625, -4.257493, -12.950901, 3.196749, 17.208365, -11.893468, 7.619992, 4.246056, G, I, H, G, NaN
3.443446, -4.453390, -46.626561, 2.842920, 4.557196, 12.841460, -16.196785, -0.270674, -1.112488, -20.118250, -12.133152, 3.706832, -0.706896, 1.092544, 7.358700, -3.714092, 55.557002, 0.824359, 4.460558, 3.139269, -5.380268, 7.355779, -0.093277, -3.276360, 2.778320, -2.596472, 7.842988, -2.905142, -1.559733, -5.546847, 9.923047, 13.528160, 9.131165, 15.058483, -8.105670, -4.829839, 9.697810, -0.491633, -0.175786, -1.705676, 26.419833, 6.600552, 16.420823, -4.356574, 12.596565, -4.639497, 3.803953, 14.301563, -10.938563, -10.658323, -7.631391, 14.837481, -16.467770, -2.520677, 15.549343, 3.961142, -2.401912, 0.383315, 6.783287, -3.108014, -18.092817, 21.651576, -7.149586, 0.462500, -1.441866, -3.399158, -16.773928, 5.073203, -7.590041, -12.826161, 0.382154, 3.420204, 6.594287, -9.502523, 13.576628, 11.108775, -11.817457, -2.816813, 8.272020, -17.699378, -3.111610, 1.455441, 0.446633, 18.009467, 7.715233, -5.256502, 0.062612, 9.029077, -5.154990, -11.573484, 4.530408, 14.952407, -9.144425, 3.533264, 4.696774, K, H, H, H, J
7.509370, -8.250265, -54.406533, -3.505095, 3.897473, 11.650840, -21.563647, -5.554048, -2.243291, -17.945401, -11.145172, 0.279763, -6.645936, -1.966762, 4.545414, -8.431886, 55.355507, -0.262658, -6.521500, -3.891302, -12.961461, 1.106405, -4.498934, -2.212267, 3.877574, -8.383651, 2.732601, -9.939564, -5.391085, -5.902842, 2.229911, 4.423591, 8.925433, 18.121716, -18.659950, -4.633133, 1.715805, -5.206542, -10.533164, -9.753499, 27.369613, 7.658148, 18.465582, -8.287988, 15.467143, -7.540566, -6.985262, 6.074861, -12.795063, -12.079129, -6.980933, 10.563066, -11.293489, -9.367771, 15.313874, -5.702537, -8.984669, -3.095345, 4.647804, -8.728164, -21.478723, 17.595751, -8.894093, -7.901410, -4.363376, -3.296016, -12.991877, 4.319344, -16.527568, -14.376105, -7.385466, -4.805297, 1.655958, -10.600447, 9.536207, 13.609983, -12.101651, -7.740695, 7.326265, -17.885785, -9.770911, -8.578749, -4.453275, 11.302410, 3.371206, -1.998937, -3.235942, 4.971445, -6.941111, -13.630473, 2.325216, 8.811515, -14.055856, 5.069438, -1.386210, K, H, NaN, K, G
5.795492, -8.295796, -48.509837, 4.497684, 1.289128, 16.912987, -11.548058, 2.946229, -4.159409, -19.585940, -12.600468, 2.613955, -3.802166, -1.487968, 8.256556, -5.617509, 51.860253, 1.844034, 8.118430, 1.038028, -5.321009, 10.138530, -1.593854, -3.161768, 5.677245, -3.138684, 8.216525, -4.359822, -8.578584, -6.636413, 5.410751, 12.309395, 4.867080, 17.917496, -12.794387, -7.583881, 8.360680, -1.262142, -1.176191, -5.094674, 22.910263, 2.820619, 12.607204, -3.090916, 12.944129, -7.611684, 1.127272, 13.937709, -15.715990, -10.290831, -9.983178, 11.034287, -16.349258, -3.252720, 15.915489, 0.471746, -3.963914, 0.614451, 6.927060, -6.204724, -21.593088, 19.096402, -3.750275, -0.185807, -5.330280, -3.277197, -14.959589, 6.355471, -9.143375, -14.710466, -2.750236, -6.822480, 2.176646, -11.686020, 15.766940, 12.046273, -15.833757, -3.580197, 5.440494, -18.044232, -4.284611, 0.682678, -2.034549, 15.404074, 8.220988, -6.040262, -8.722419, 7.388257, -4.326358, -16.163964, -0.578505, 16.584884, -16.500121, -2.689381, -0.151616, J, NaN, K, J, I
7.990986, -11.322000, -52.215651, 1.392295, 5.607674, 18.817290, -10.986537, 1.083902, -3.363749, -17.596406, -14.095598, -1.681230, -2.387375, 0.833182, 5.240817, -7.591024, 57.234078, 0.780528, 3.241403, -3.248239, -9.890479, 9.042986, -4.022988, -2.419746, 6.249591, -4.322213, 3.950551, -4.019452, -2.644769, -9.042821, 2.445328, 11.602021, 9.022005, 25.753108, -14.928190, -5.148463, 6.773196, 2.758584, -7.030334, -4.040842, 25.910428, 7.337780, 16.597448, -2.129968, 18.054065, -5.607496, -0.345856, 10.439658, -12.794618, -7.785496, -4.258101, 9.039401, -7.446909, -3.490956, 20.249666, 2.831528, -1.704551, 4.166834, 9.340820, -0.808973, -17.776961, 18.856331, -4.289921, 1.516417, -4.785539, -2.094934, -15.267616, 3.107221, -9.281630, -10.358934, -5.532763, -6.647604, 1.558859, -7.359425, 14.740102, 12.516254, -10.074712, -1.702184, 8.999934, -12.894376, -4.710866, -5.037394, 0.154756, 14.209523, 4.375192, -1.894297, -4.241884, 5.651081, -5.088995, -11.229562, 2.525474, 13.920303, -12.747095, 2.275487, 2.835883, K, I, J, NaN, K
